date,hour,count,casual,reg,season,holiday,weekday,workingday,weathersit,temp,hum
2011-03-08,16:00h,108,26,82,1,0,Wednesday,1,1,0.38,0.27
2012-12-09,20:00h,108,6,102,4,0,Monday,0,3,0.36,1.0
2011-11-10,11:00h,108,9,99,4,0,Friday,1,2,0.46,0.67
2012-01-26,10:00h,108,16,92,1,0,Friday,1,2,0.3,0.81
2011-07-01,6:00h,108,11,97,3,0,Saturday,1,1,0.62,0.61
2011-08-24,6:00h,108,3,105,3,0,Thursday,1,1,0.56,0.73
2011-03-23,13:00h,108,14,94,2,0,Thursday,1,3,0.34,0.87
2011-05-24,10:00h,108,18,90,2,0,Wednesday,1,1,0.7,0.61
2011-08-10,23:00h,108,14,94,3,0,Thursday,1,1,0.74,0.37
2011-09-11,12:00h,108,29,79,3,0,Monday,0,1,0.62,0.88
2011-11-08,22:00h,108,13,95,4,0,Wednesday,1,1,0.36,0.87
2011-11-15,6:00h,108,4,104,4,0,Wednesday,1,2,0.56,0.64
2012-02-11,18:00h,108,3,105,1,0,Sunday,0,2,0.22,0.47
2012-01-22,17:00h,108,8,100,1,0,Monday,0,2,0.16,0.8
2011-01-25,7:00h,108,5,103,1,0,Wednesday,1,1,0.16,0.74
2012-11-03,12:00h,108,9,99,4,0,Sunday,0,1,0.34,0.53
2012-08-05,8:00h,108,27,81,3,0,Monday,0,1,0.76,0.66
2012-03-07,6:00h,108,4,104,1,0,Thursday,1,1,0.28,0.61
2012-04-29,22:00h,108,23,85,2,0,Monday,0,1,0.5,0.45
2012-06-03,23:00h,108,26,82,2,0,Monday,0,1,0.58,0.53
2012-11-11,1:00h,108,26,82,4,0,Monday,0,1,0.34,0.76
2011-11-21,16:00h,108,13,95,4,0,Tuesday,1,3,0.44,0.94
2012-08-31,6:00h,108,7,101,3,0,Saturday,1,2,0.64,0.89
2012-04-09,22:00h,108,6,102,2,0,Tuesday,1,2,0.46,0.41
2012-01-19,10:00h,108,10,98,1,0,Friday,1,1,0.14,0.59
2012-12-17,6:00h,108,1,107,4,0,Tuesday,1,2,0.36,0.93
2011-10-22,23:00h,108,27,81,4,0,Sunday,0,1,0.38,0.82
2012-02-08,14:00h,108,8,100,1,0,Thursday,1,2,0.3,0.56
2012-06-17,23:00h,108,29,79,2,0,Monday,0,1,0.58,0.64
2012-01-09,10:00h,108,13,95,1,0,Tuesday,1,1,0.24,0.6
2011-03-19,20:00h,108,39,69,1,0,Sunday,0,1,0.42,0.35
2011-12-19,10:00h,108,12,96,4,0,Tuesday,1,1,0.24,0.67
2012-02-08,10:00h,108,1,107,1,0,Thursday,1,2,0.26,0.7
2011-11-07,22:00h,108,6,102,4,0,Tuesday,1,1,0.36,0.81
2011-03-27,11:00h,108,23,85,2,0,Monday,0,2,0.24,0.48
2011-04-07,21:00h,108,19,89,2,0,Friday,1,2,0.44,0.67
2011-09-17,12:00h,108,28,80,3,0,Sunday,0,1,0.46,0.72
2011-11-21,15:00h,108,15,93,4,0,Tuesday,1,3,0.44,0.94
2012-12-01,12:00h,108,9,99,4,0,Sunday,0,1,0.26,0.81
2011-03-24,7:00h,108,2,106,2,0,Friday,1,3,0.26,1.0
2011-11-19,21:00h,108,29,79,4,0,Sunday,0,2,0.36,0.62
2011-09-17,8:00h,108,27,81,3,0,Sunday,0,2,0.46,0.77
2011-02-16,7:00h,108,5,103,1,0,Thursday,1,2,0.2,0.55
2011-08-06,23:00h,108,29,79,3,0,Sunday,0,3,0.7,0.84
2011-09-09,7:00h,108,4,104,3,0,Saturday,1,3,0.62,1.0
2011-05-02,10:00h,108,31,77,2,0,Tuesday,1,2,0.54,0.77
2011-02-01,19:00h,108,3,105,1,0,Wednesday,1,2,0.24,0.81
2012-12-25,15:00h,107,51,56,1,1,Wednesday,0,1,0.36,0.5
2011-05-04,14:00h,107,13,94,2,0,Thursday,1,1,0.5,0.51
2012-01-27,9:00h,107,6,101,1,0,Saturday,1,3,0.5,0.88
2011-12-13,22:00h,107,5,102,4,0,Wednesday,1,1,0.3,0.52
2012-05-05,1:00h,107,28,79,2,0,Sunday,0,1,0.6,0.83
2011-11-28,10:00h,107,21,86,4,0,Tuesday,1,2,0.48,0.77
2011-10-27,15:00h,107,12,95,4,0,Friday,1,2,0.52,0.83
2011-06-26,8:00h,107,29,78,3,0,Monday,0,1,0.64,0.61
2012-12-16,18:00h,107,8,99,4,0,Monday,0,3,0.38,0.82
2011-08-19,21:00h,107,18,89,3,0,Saturday,1,1,0.62,0.83
2012-02-17,22:00h,107,15,92,1,0,Saturday,1,1,0.36,0.4
2011-03-01,7:00h,107,2,105,1,0,Wednesday,1,1,0.2,0.59
2011-12-20,22:00h,107,3,104,4,0,Wednesday,1,2,0.36,0.66
2012-10-08,22:00h,107,6,101,4,1,Tuesday,0,3,0.4,0.76
2011-01-29,16:00h,107,19,88,1,0,Sunday,0,1,0.24,0.6
2012-11-13,7:00h,107,1,106,4,0,Wednesday,1,3,0.32,0.87
2011-04-28,12:00h,107,23,84,2,0,Friday,1,2,0.62,0.78
2011-03-21,15:00h,107,41,66,2,0,Tuesday,1,2,0.56,0.6
2011-06-12,23:00h,107,33,74,2,0,Monday,0,1,0.64,0.78
2011-10-09,8:00h,107,25,82,4,0,Monday,0,1,0.46,0.88
2011-03-04,19:00h,107,5,102,1,0,Saturday,1,1,0.32,0.61
2011-12-11,9:00h,107,19,88,4,0,Monday,0,1,0.2,0.59
2012-03-18,12:00h,107,27,80,1,0,Monday,0,1,0.46,0.88
2011-04-19,14:00h,107,19,88,2,0,Wednesday,1,2,0.54,0.64
2012-03-09,22:00h,107,7,100,1,0,Saturday,1,1,0.34,0.31
2011-06-15,23:00h,107,17,90,2,0,Thursday,1,1,0.62,0.53
2012-04-23,13:00h,107,9,98,2,0,Tuesday,1,3,0.34,0.66
2012-03-16,15:00h,107,19,88,1,0,Saturday,1,3,0.46,0.82
2011-03-14,16:00h,107,27,80,1,0,Tuesday,1,1,0.4,0.35
2012-02-15,22:00h,107,3,104,1,0,Thursday,1,1,0.34,0.49
2012-04-29,8:00h,107,26,81,2,0,Monday,0,1,0.38,0.76
2011-10-16,12:00h,107,22,85,4,0,Monday,0,1,0.46,0.44
2011-07-25,11:00h,107,24,83,3,0,Tuesday,1,2,0.84,0.59
2012-02-09,22:00h,107,3,104,1,0,Friday,1,2,0.3,0.56
2011-03-11,13:00h,107,15,92,1,0,Saturday,1,1,0.36,0.53
2011-12-19,22:00h,107,12,95,4,0,Tuesday,1,2,0.36,0.57
2011-10-19,22:00h,107,13,94,4,0,Thursday,1,2,0.58,0.94
2011-02-18,22:00h,107,19,88,1,0,Saturday,1,1,0.54,0.1
2011-07-25,6:00h,107,7,100,3,0,Tuesday,1,2,0.72,0.84
2012-11-17,12:00h,106,11,95,4,0,Sunday,0,1,0.3,0.52
2011-08-19,23:00h,106,18,88,3,0,Saturday,1,2,0.6,0.88
2012-04-11,6:00h,106,3,103,2,0,Thursday,1,1,0.28,0.56
2012-03-03,23:00h,106,12,94,1,0,Sunday,0,1,0.42,0.24
2011-03-03,19:00h,106,5,101,1,0,Friday,1,1,0.2,0.4
2011-12-17,20:00h,106,7,99,4,0,Sunday,0,1,0.22,0.69
2011-11-02,22:00h,106,7,99,4,0,Thursday,1,1,0.36,0.71
2012-12-16,21:00h,106,14,92,4,0,Monday,0,2,0.36,0.93
2011-10-19,13:00h,106,20,86,4,0,Thursday,1,2,0.54,0.94
2012-05-21,11:00h,106,24,82,2,0,Tuesday,1,2,0.6,0.83
2012-01-10,14:00h,106,10,96,1,0,Wednesday,1,1,0.42,0.38
2012-05-23,23:00h,106,23,83,2,0,Thursday,1,1,0.6,0.83
2012-03-06,22:00h,106,5,101,1,0,Wednesday,1,1,0.28,0.56
2012-01-01,18:00h,106,25,81,1,0,Monday,0,3,0.46,0.59
2011-01-24,19:00h,106,5,101,1,0,Tuesday,1,1,0.14,0.54
2011-12-16,22:00h,106,6,100,4,0,Saturday,1,2,0.3,0.49
2011-12-05,22:00h,106,12,94,4,0,Tuesday,1,2,0.44,0.88
2011-12-08,11:00h,106,6,100,4,0,Friday,1,1,0.28,0.52
2011-01-25,12:00h,106,21,85,1,0,Wednesday,1,2,0.26,0.56
2012-10-07,18:00h,106,24,82,4,0,Monday,0,3,0.4,0.82
2011-03-29,12:00h,106,29,77,2,0,Wednesday,1,1,0.34,0.25
2011-12-17,19:00h,106,11,95,4,0,Sunday,0,3,0.24,0.65
2011-03-22,13:00h,106,21,85,2,0,Wednesday,1,1,0.5,0.45
2012-01-21,17:00h,106,7,99,1,0,Sunday,0,2,0.2,0.8
2011-04-13,14:00h,106,24,82,2,0,Thursday,1,2,0.42,0.77
2011-08-11,6:00h,106,5,101,3,0,Friday,1,1,0.62,0.65
2012-04-15,1:00h,106,17,89,2,0,Monday,0,2,0.54,0.56
2011-03-04,15:00h,106,31,75,1,0,Saturday,1,1,0.36,0.4
2011-04-12,13:00h,106,22,84,2,0,Wednesday,1,3,0.54,0.68
2011-04-25,22:00h,106,23,83,2,0,Tuesday,1,1,0.6,0.73
2011-06-03,6:00h,106,8,98,2,0,Saturday,1,1,0.54,0.45
2011-04-22,11:00h,106,23,83,2,0,Saturday,1,3,0.34,0.66
2011-09-06,10:00h,106,16,90,3,0,Wednesday,1,3,0.54,0.83
2012-11-30,6:00h,106,2,104,4,0,Saturday,1,1,0.2,0.86
2012-02-24,22:00h,106,4,102,1,0,Saturday,1,1,0.4,0.37
2011-11-19,22:00h,106,26,80,4,0,Sunday,0,2,0.38,0.62
2011-01-01,14:00h,106,35,71,1,0,Sunday,0,2,0.46,0.72
2011-09-25,2:00h,106,27,79,4,0,Monday,0,3,0.6,0.94
2011-09-06,16:00h,106,11,95,3,0,Wednesday,1,3,0.54,0.94
2011-05-30,22:00h,106,26,80,2,1,Tuesday,0,1,0.72,0.74
2011-07-29,10:00h,106,37,69,3,0,Saturday,1,1,0.9,0.42
2011-12-29,7:00h,106,2,104,1,0,Friday,1,1,0.18,0.64
2011-02-19,10:00h,106,34,72,1,0,Sunday,0,1,0.42,0.16
2011-04-30,12:00h,106,33,73,2,0,Sunday,0,2,0.44,0.54
2011-02-22,9:00h,106,5,101,1,0,Wednesday,1,2,0.14,0.74
2011-10-15,12:00h,106,18,88,4,0,Sunday,0,1,0.46,0.55
2011-02-17,15:00h,106,15,91,1,0,Friday,1,1,0.6,0.28
2012-12-11,22:00h,106,6,100,4,0,Wednesday,1,1,0.3,0.56
2012-04-25,6:00h,106,3,103,2,0,Thursday,1,1,0.34,0.66
2011-05-31,11:00h,106,28,78,2,0,Wednesday,1,1,0.86,0.47
2011-05-18,10:00h,106,33,73,2,0,Thursday,1,3,0.54,0.88
2011-07-21,11:00h,106,27,79,3,0,Friday,1,2,0.86,0.63
2011-04-24,20:00h,105,34,71,2,0,Monday,0,3,0.6,0.83
2011-09-19,10:00h,105,21,84,3,0,Tuesday,1,2,0.56,0.64
2011-08-17,6:00h,105,4,101,3,0,Thursday,1,1,0.62,0.78
2011-06-13,6:00h,105,7,98,2,0,Tuesday,1,1,0.54,0.64
2011-12-12,10:00h,105,14,91,4,0,Tuesday,1,2,0.22,0.69
2011-03-17,12:00h,105,24,81,1,0,Friday,1,1,0.5,0.45
2012-10-14,23:00h,105,27,78,4,0,Monday,0,2,0.56,0.68
2011-08-17,23:00h,105,20,85,3,0,Thursday,1,1,0.7,0.65
2011-02-22,20:00h,105,3,102,1,0,Wednesday,1,1,0.2,0.47
2012-01-18,14:00h,105,7,98,1,0,Thursday,1,1,0.3,0.33
2011-07-18,6:00h,105,10,95,3,0,Tuesday,1,1,0.64,0.83
2011-11-20,21:00h,105,11,94,4,0,Monday,0,2,0.48,0.77
2011-03-06,13:00h,105,22,83,1,0,Monday,0,2,0.46,0.94
2012-01-27,11:00h,105,10,95,1,0,Saturday,1,2,0.48,0.94
2012-05-22,23:00h,105,14,91,2,0,Wednesday,1,1,0.62,0.73
2012-12-05,22:00h,105,4,101,4,0,Thursday,1,1,0.32,0.45
2011-10-13,12:00h,105,10,95,4,0,Friday,1,2,0.62,0.88
2012-10-01,23:00h,105,17,88,4,0,Tuesday,1,3,0.54,0.77
2011-12-21,22:00h,105,3,102,1,0,Thursday,1,1,0.5,0.88
2011-01-16,17:00h,105,23,82,1,0,Monday,0,1,0.22,0.37
2012-03-24,23:00h,105,17,88,2,0,Sunday,0,2,0.44,0.94
2011-05-01,21:00h,105,23,82,2,0,Monday,0,2,0.46,0.82
2012-02-02,11:00h,105,6,99,1,0,Friday,1,3,0.4,0.82
2012-01-01,19:00h,105,20,85,1,0,Monday,0,3,0.42,0.67
2011-02-15,7:00h,105,2,103,1,0,Wednesday,1,1,0.2,0.32
2012-08-18,12:00h,105,6,99,3,0,Sunday,0,2,0.64,0.83
2012-02-25,20:00h,105,10,95,1,0,Sunday,0,1,0.26,0.3
2011-06-23,23:00h,105,15,90,3,0,Friday,1,1,0.7,0.74
2011-12-11,19:00h,105,7,98,4,0,Monday,0,1,0.22,0.55
2011-06-22,23:00h,105,14,91,3,0,Thursday,1,2,0.72,0.79
2011-08-26,6:00h,105,5,100,3,0,Saturday,1,1,0.62,0.88
2012-11-21,21:00h,105,8,97,4,0,Thursday,1,1,0.36,0.5
2011-09-01,6:00h,105,2,103,3,0,Friday,1,1,0.6,0.78
2011-12-02,10:00h,105,16,89,4,0,Saturday,1,1,0.3,0.75
2011-02-13,10:00h,105,19,86,1,0,Monday,0,1,0.3,0.45
2011-10-31,10:00h,105,18,87,4,0,Tuesday,1,2,0.36,0.57
2011-11-09,10:00h,105,16,89,4,0,Thursday,1,1,0.4,0.76
2011-12-23,10:00h,104,8,96,1,0,Saturday,1,1,0.4,0.62
2011-09-25,22:00h,104,20,84,4,0,Monday,0,1,0.62,0.88
2011-03-29,13:00h,104,24,80,2,0,Wednesday,1,1,0.34,0.25
2012-09-02,20:00h,104,63,41,3,0,Monday,0,2,0.7,0.84
2011-09-04,23:00h,104,46,58,3,0,Monday,0,2,0.72,0.7
2012-04-25,23:00h,104,10,94,2,0,Thursday,1,2,0.5,0.51
2012-02-29,6:00h,104,4,100,1,0,Thursday,1,2,0.28,0.75
2011-02-20,10:00h,104,34,70,1,0,Monday,0,2,0.26,0.41
2012-11-26,22:00h,104,3,101,4,0,Tuesday,1,1,0.32,0.61
2011-01-16,12:00h,104,29,75,1,0,Monday,0,1,0.24,0.41
2011-03-25,7:00h,104,4,100,2,0,Saturday,1,1,0.2,0.59
2011-05-17,10:00h,104,31,73,2,0,Wednesday,1,3,0.54,0.88
2011-12-14,22:00h,104,5,99,4,0,Thursday,1,1,0.34,0.66
2011-09-23,6:00h,104,5,99,4,0,Saturday,1,2,0.62,0.94
2011-06-10,6:00h,104,10,94,2,0,Saturday,1,1,0.66,0.78
2012-09-03,12:00h,104,42,62,3,1,Tuesday,0,2,0.66,0.94
2011-04-11,11:00h,104,45,59,2,0,Tuesday,1,2,0.6,0.73
2011-05-16,6:00h,104,11,93,2,0,Tuesday,1,1,0.52,0.88
2011-10-17,22:00h,104,16,88,4,0,Tuesday,1,1,0.5,0.77
2012-01-20,21:00h,104,5,99,1,0,Saturday,1,2,0.2,0.37
2011-12-27,9:00h,104,19,85,1,0,Wednesday,1,3,0.32,0.66
2011-11-28,6:00h,104,6,98,4,0,Tuesday,1,1,0.42,0.82
2011-01-19,16:00h,104,10,94,1,0,Thursday,1,1,0.38,0.58
2012-02-27,10:00h,104,16,88,1,0,Tuesday,1,1,0.32,0.45
2011-12-18,20:00h,104,10,94,4,0,Monday,0,1,0.24,0.6
2012-03-24,21:00h,104,16,88,2,0,Sunday,0,3,0.44,1.0
2011-01-27,18:00h,104,3,101,1,0,Friday,1,1,0.2,0.69
2011-02-24,7:00h,104,0,104,1,0,Friday,1,1,0.2,0.72
2012-01-31,6:00h,104,0,104,1,0,Wednesday,1,1,0.28,0.52
2011-07-24,8:00h,104,22,82,3,0,Monday,0,1,0.82,0.56
2011-12-01,22:00h,104,5,99,4,0,Friday,1,1,0.3,0.61
2011-06-18,12:00h,104,21,83,2,0,Sunday,0,1,0.62,0.88
2011-07-23,23:00h,104,27,77,3,0,Sunday,0,1,0.8,0.59
2012-05-19,1:00h,104,20,84,2,0,Sunday,0,1,0.5,0.48
2012-10-02,12:00h,104,6,98,4,0,Wednesday,1,2,0.6,0.88
2011-11-27,20:00h,104,10,94,4,0,Monday,0,1,0.5,0.63
2011-04-14,22:00h,104,22,82,2,0,Friday,1,1,0.48,0.55
2012-09-01,21:00h,104,21,83,3,0,Sunday,0,3,0.64,0.89
2011-06-09,15:00h,104,18,86,2,0,Friday,1,1,0.94,0.31
2012-01-13,10:00h,103,2,101,1,0,Saturday,1,1,0.24,0.44
2011-02-27,10:00h,103,24,79,1,0,Monday,0,1,0.3,0.81
2011-08-18,6:00h,103,6,97,3,0,Friday,1,2,0.64,0.78
2012-07-10,23:00h,103,29,74,3,0,Wednesday,1,2,0.64,0.89
2011-08-14,9:00h,103,27,76,3,0,Monday,0,3,0.66,0.89
2011-02-02,16:00h,103,8,95,1,0,Thursday,1,1,0.36,0.71
2011-03-27,19:00h,103,23,80,2,0,Monday,0,1,0.3,0.31
2011-11-30,6:00h,103,3,100,4,0,Thursday,1,1,0.26,0.87
2011-09-20,13:00h,103,22,81,3,0,Wednesday,1,2,0.56,0.94
2012-07-21,12:00h,103,11,92,3,0,Sunday,0,3,0.62,0.83
2012-12-08,12:00h,103,5,98,4,0,Sunday,0,2,0.36,0.93
2011-10-08,8:00h,103,14,89,4,0,Sunday,0,1,0.46,0.82
2011-05-12,23:00h,103,16,87,2,0,Friday,1,2,0.54,0.77
2012-01-09,12:00h,103,10,93,1,0,Tuesday,1,2,0.26,0.56
2012-02-27,11:00h,103,11,92,1,0,Tuesday,1,1,0.36,0.43
2012-02-19,20:00h,103,22,81,1,0,Monday,0,2,0.3,0.52
2012-04-23,16:00h,103,10,93,2,0,Tuesday,1,3,0.3,0.81
2011-04-19,12:00h,103,19,84,2,0,Wednesday,1,2,0.54,0.64
2011-02-21,13:00h,103,28,75,1,1,Tuesday,0,3,0.3,0.81
2011-07-22,23:00h,103,19,84,3,0,Saturday,1,1,0.8,0.63
2012-01-14,20:00h,103,8,95,1,0,Sunday,0,1,0.2,0.44
2011-05-19,6:00h,103,17,86,2,0,Friday,1,2,0.5,0.94
2012-06-25,23:00h,103,15,88,3,0,Tuesday,1,1,0.64,0.33
2011-05-30,12:00h,103,38,65,2,1,Tuesday,0,1,0.64,0.94
2012-12-09,9:00h,103,9,94,4,0,Monday,0,2,0.4,0.87
2012-12-27,11:00h,103,23,80,1,0,Friday,1,2,0.28,0.56
2011-02-04,19:00h,103,1,102,1,0,Saturday,1,2,0.24,0.65
2012-03-05,11:00h,103,17,86,1,0,Tuesday,1,2,0.26,0.56
2012-04-28,12:00h,103,4,99,2,0,Sunday,0,1,0.38,0.43
2011-04-12,20:00h,103,9,94,2,0,Wednesday,1,2,0.42,0.82
2011-01-22,15:00h,103,10,93,1,0,Sunday,0,1,0.12,0.28
2011-03-05,10:00h,103,34,69,1,0,Sunday,0,2,0.34,0.93
2012-04-10,6:00h,103,3,100,2,0,Wednesday,1,1,0.34,0.71
2012-12-24,10:00h,103,21,82,1,0,Tuesday,1,2,0.26,0.65
2011-08-07,22:00h,103,21,82,3,0,Monday,0,1,0.7,0.89
2012-01-17,13:00h,103,8,95,1,0,Wednesday,1,2,0.38,0.76
2012-01-28,22:00h,103,6,97,1,0,Sunday,0,1,0.34,0.34
2012-02-13,22:00h,102,3,99,1,0,Tuesday,1,1,0.26,0.56
2012-11-04,12:00h,102,5,97,4,0,Monday,0,1,0.3,0.61
2012-04-21,21:00h,102,20,82,2,0,Sunday,0,3,0.5,0.82
2012-12-03,23:00h,102,9,93,4,0,Tuesday,1,1,0.42,0.82
2011-04-15,21:00h,102,25,77,2,1,Saturday,0,2,0.4,0.76
2011-03-01,16:00h,102,10,92,1,0,Wednesday,1,1,0.34,0.34
2011-07-17,1:00h,102,16,86,3,0,Monday,0,1,0.64,0.69
2011-03-15,12:00h,102,32,70,1,0,Wednesday,1,2,0.36,0.5
2011-05-28,8:00h,102,27,75,2,0,Sunday,0,1,0.62,0.78
2011-04-06,21:00h,102,18,84,2,0,Thursday,1,1,0.46,0.41
2012-02-29,19:00h,102,0,102,1,0,Thursday,1,2,0.4,0.87
2011-01-08,13:00h,102,7,95,1,0,Sunday,0,1,0.2,0.44
2011-12-13,10:00h,102,3,99,4,0,Wednesday,1,1,0.3,0.52
2012-03-06,6:00h,102,3,99,1,0,Wednesday,1,1,0.18,0.51
2012-08-25,7:00h,102,14,88,3,0,Sunday,0,2,0.64,0.78
2011-08-25,6:00h,102,1,101,3,0,Friday,1,1,0.66,0.83
2012-05-06,23:00h,102,22,80,2,0,Monday,0,1,0.52,0.77
2012-01-14,19:00h,102,12,90,1,0,Sunday,0,1,0.2,0.47
2011-07-21,13:00h,102,21,81,3,0,Friday,1,1,0.88,0.56
2011-09-28,20:00h,102,11,91,4,0,Thursday,1,3,0.6,0.83
2011-12-02,22:00h,102,7,95,4,0,Saturday,1,1,0.32,0.53
2011-12-16,21:00h,102,7,95,4,0,Saturday,1,2,0.32,0.45
2011-02-25,16:00h,102,11,91,1,0,Saturday,1,1,0.32,0.49
2011-02-27,19:00h,102,16,86,1,0,Monday,0,1,0.4,0.54
2011-12-01,11:00h,102,7,95,4,0,Friday,1,1,0.34,0.49
2011-04-17,9:00h,102,31,71,2,0,Monday,0,1,0.4,0.43
2012-12-30,19:00h,102,16,86,1,0,Monday,0,1,0.34,0.61
2012-02-18,8:00h,102,10,92,1,0,Sunday,0,1,0.22,0.87
2011-05-14,12:00h,102,24,78,2,0,Sunday,0,2,0.5,0.88
2012-04-28,20:00h,102,21,81,2,0,Sunday,0,2,0.38,0.66
2012-08-20,23:00h,102,10,92,3,0,Tuesday,1,2,0.6,0.83
2012-02-08,11:00h,102,5,97,1,0,Thursday,1,2,0.26,0.65
2012-10-05,12:00h,102,16,86,4,0,Saturday,1,1,0.56,0.73
2011-10-18,10:00h,102,27,75,4,0,Wednesday,1,2,0.56,0.68
2012-07-06,12:00h,102,39,63,3,0,Saturday,1,1,0.78,0.62
2011-08-29,6:00h,102,3,99,3,0,Tuesday,1,1,0.56,0.73
2011-01-24,9:00h,102,4,98,1,0,Tuesday,1,1,0.06,0.41
2012-01-13,21:00h,102,7,95,1,0,Saturday,1,1,0.24,0.41
2012-07-02,23:00h,102,12,90,3,0,Tuesday,1,1,0.74,0.51
2011-09-08,12:00h,102,17,85,3,0,Friday,1,2,0.66,0.94
2011-10-16,21:00h,102,14,88,4,0,Monday,0,1,0.54,0.52
2011-07-08,6:00h,102,11,91,3,0,Saturday,1,1,0.7,0.74
2012-12-09,1:00h,102,17,85,4,0,Monday,0,2,0.4,0.87
2011-01-15,13:00h,101,21,80,1,0,Sunday,0,1,0.28,0.38
2011-02-20,18:00h,101,30,71,1,0,Monday,0,2,0.34,0.36
2011-02-17,12:00h,101,15,86,1,0,Friday,1,1,0.48,0.41
2011-09-05,8:00h,101,45,56,3,1,Tuesday,0,2,0.66,0.78
2012-01-06,23:00h,101,13,88,1,0,Saturday,1,1,0.36,0.5
2011-11-12,23:00h,101,23,78,4,0,Sunday,0,1,0.4,0.58
2011-03-13,19:00h,101,28,73,1,0,Monday,0,1,0.36,0.5
2011-10-03,10:00h,101,19,82,4,0,Tuesday,1,2,0.4,0.66
2012-09-29,1:00h,101,12,89,4,0,Sunday,0,1,0.54,0.6
2011-07-07,10:00h,101,29,72,3,0,Friday,1,1,0.78,0.62
2011-07-22,14:00h,101,24,77,3,0,Saturday,1,1,0.96,0.48
2011-08-05,6:00h,101,7,94,3,0,Saturday,1,1,0.64,0.78
2011-03-14,15:00h,101,24,77,1,0,Tuesday,1,1,0.38,0.37
2011-11-12,8:00h,101,14,87,4,0,Sunday,0,1,0.26,0.7
2011-02-15,20:00h,101,3,98,1,0,Wednesday,1,1,0.26,0.33
2011-03-12,9:00h,101,25,76,1,0,Sunday,0,1,0.28,0.65
2011-01-20,7:00h,101,1,100,1,0,Friday,1,1,0.22,0.55
2012-11-21,6:00h,101,2,99,4,0,Thursday,1,1,0.28,0.87
2011-09-22,6:00h,101,7,94,3,0,Friday,1,2,0.6,1.0
2011-10-03,15:00h,101,22,79,4,0,Tuesday,1,3,0.4,0.76
2011-05-18,6:00h,101,2,99,2,0,Thursday,1,1,0.52,1.0
2011-07-23,12:00h,101,16,85,3,0,Sunday,0,1,0.82,0.56
2012-03-27,6:00h,101,5,96,2,0,Wednesday,1,1,0.22,0.37
2011-12-21,16:00h,101,6,95,1,0,Thursday,1,3,0.44,1.0
2012-04-23,11:00h,101,10,91,2,0,Tuesday,1,2,0.32,0.7
2011-08-09,6:00h,101,6,95,3,0,Wednesday,1,1,0.72,0.64
2011-03-21,14:00h,101,36,65,2,0,Tuesday,1,2,0.54,0.64
2011-03-16,15:00h,101,22,79,1,0,Thursday,1,2,0.4,0.76
2012-03-02,21:00h,101,2,99,1,0,Saturday,1,3,0.36,0.87
2012-07-14,2:00h,101,10,91,3,0,Sunday,0,2,0.7,0.54
2012-10-31,23:00h,101,7,94,4,0,Thursday,1,1,0.36,0.57
2011-01-28,9:00h,101,6,95,1,0,Saturday,1,3,0.18,0.86
2012-01-10,11:00h,101,8,93,1,0,Wednesday,1,1,0.42,0.38
2011-10-12,13:00h,101,25,76,4,0,Thursday,1,3,0.54,0.88
2012-02-28,22:00h,101,6,95,1,0,Wednesday,1,1,0.34,0.46
2011-02-11,19:00h,101,7,94,1,0,Saturday,1,1,0.26,0.33
2011-03-24,13:00h,101,11,90,2,0,Friday,1,2,0.32,0.7
2011-02-08,19:00h,101,1,100,1,0,Wednesday,1,1,0.16,0.4
2012-02-28,6:00h,101,1,100,1,0,Wednesday,1,1,0.3,0.45
2011-03-22,14:00h,101,30,71,2,0,Wednesday,1,1,0.5,0.42
2011-03-16,14:00h,100,33,67,1,0,Thursday,1,2,0.4,0.76
2012-03-18,22:00h,100,21,79,1,0,Monday,0,1,0.5,0.77
2011-01-04,9:00h,100,2,98,1,0,Wednesday,1,1,0.16,0.64
2012-04-23,10:00h,100,12,88,2,0,Tuesday,1,2,0.32,0.7
2012-11-27,6:00h,100,3,97,4,0,Wednesday,1,2,0.3,0.81
2012-09-23,23:00h,100,30,70,4,0,Monday,0,2,0.5,0.59
2012-12-08,1:00h,100,16,84,4,0,Sunday,0,2,0.36,0.93
2011-05-08,12:00h,100,22,78,2,0,Monday,0,2,0.5,0.59
2011-12-26,12:00h,100,34,66,1,1,Tuesday,0,1,0.36,0.43
2011-08-01,6:00h,100,3,97,3,0,Tuesday,1,1,0.66,0.83
2011-02-08,7:00h,100,3,97,1,0,Wednesday,1,1,0.24,0.65
2012-04-03,6:00h,100,2,98,2,0,Wednesday,1,1,0.3,0.61
2012-10-12,23:00h,100,11,89,4,0,Saturday,1,1,0.36,0.57
2012-07-29,23:00h,100,18,82,3,0,Monday,0,1,0.7,0.7
2011-05-14,9:00h,100,14,86,2,0,Sunday,0,2,0.52,0.94
2012-03-17,12:00h,100,13,87,1,0,Sunday,0,2,0.44,0.94
2012-02-07,6:00h,100,2,98,1,0,Wednesday,1,1,0.32,0.45
2011-03-26,9:00h,100,32,68,2,0,Sunday,0,1,0.24,0.41
2012-03-10,22:00h,100,19,81,1,0,Sunday,0,1,0.26,0.44
2012-03-02,20:00h,100,7,93,1,0,Saturday,1,2,0.36,0.87
2011-06-23,6:00h,100,8,92,3,0,Friday,1,1,0.72,0.74
2011-05-01,22:00h,100,32,68,2,0,Monday,0,2,0.46,0.82
2012-03-20,6:00h,100,6,94,1,0,Wednesday,1,2,0.52,0.94
