,Season,Month,Hour (24hr),Weekday,Work Day Status,Weather Situation,Unregistered Users,Registered Users,Total User Count
9051,Winter,January,1,Wednesday,1,2,0,10,10
9052,Winter,January,2,Wednesday,1,2,1,1,2
9053,Winter,January,3,Wednesday,1,2,1,3,4
9054,Winter,January,4,Wednesday,1,1,0,1,1
9055,Winter,January,5,Wednesday,1,1,0,29,29
9056,Winter,January,6,Wednesday,1,1,0,88,88
9057,Winter,January,7,Wednesday,1,1,1,262,263
9058,Winter,January,8,Wednesday,1,1,15,474,489
9059,Winter,January,9,Wednesday,1,1,6,196,202
9060,Winter,January,10,Wednesday,1,1,5,88,93
9061,Winter,January,11,Wednesday,1,1,4,110,114
9062,Winter,January,12,Wednesday,1,1,6,155,161
9063,Winter,January,13,Wednesday,1,1,6,124,130
9064,Winter,January,14,Wednesday,1,1,7,98,105
9065,Winter,January,15,Wednesday,1,1,8,122,130
9066,Winter,January,16,Wednesday,1,1,13,163,176
9067,Winter,January,17,Wednesday,1,1,8,338,346
9068,Winter,January,18,Wednesday,1,1,8,347,355
9069,Winter,January,19,Wednesday,1,1,5,251,256
9070,Winter,January,20,Wednesday,1,1,1,164,165
9071,Winter,January,21,Wednesday,1,1,5,119,124
9072,Winter,January,22,Wednesday,1,1,4,74,78
9073,Winter,January,23,Wednesday,1,1,2,36,38
9074,Winter,January,0,Thursday,1,1,0,16,16
9075,Winter,January,1,Thursday,1,1,0,5,5
9076,Winter,January,2,Thursday,1,1,0,3,3
9077,Winter,January,3,Thursday,1,1,0,4,4
9078,Winter,January,4,Thursday,1,1,0,1,1
9079,Winter,January,5,Thursday,1,1,0,19,19
9080,Winter,January,6,Thursday,1,1,0,86,86
9081,Winter,January,7,Thursday,1,1,2,204,206
9082,Winter,January,8,Thursday,1,1,9,414,423
9083,Winter,January,9,Thursday,1,1,6,204,210
9084,Winter,January,10,Thursday,1,1,10,98,108
9085,Winter,January,11,Thursday,1,1,6,93,99
9086,Winter,January,12,Thursday,1,1,5,106,111
9087,Winter,January,13,Thursday,1,1,6,118,124
9088,Winter,January,14,Thursday,1,1,15,104,119
9089,Winter,January,15,Thursday,1,1,9,118,127
9090,Winter,January,16,Thursday,1,1,8,185,193
9091,Winter,January,17,Thursday,1,2,21,364,385
9092,Winter,January,18,Thursday,1,2,16,345,361
9093,Winter,January,19,Thursday,1,2,5,229,234
9094,Winter,January,20,Thursday,1,1,7,184,191
9095,Winter,January,21,Thursday,1,1,4,117,121
9096,Winter,January,22,Thursday,1,2,0,90,90
9097,Winter,January,23,Thursday,1,1,1,55,56
9098,Winter,January,0,Friday,1,2,3,24,27
9099,Winter,January,1,Friday,1,1,0,15,15
9100,Winter,January,2,Friday,1,1,0,11,11
9101,Winter,January,3,Friday,1,1,0,4,4
9102,Winter,January,4,Friday,1,1,0,3,3
9103,Winter,January,5,Friday,1,1,0,19,19
9104,Winter,January,6,Friday,1,1,0,68,68
9105,Winter,January,7,Friday,1,1,2,183,185
9106,Winter,January,8,Friday,1,1,4,421,425
9107,Winter,January,9,Friday,1,1,21,242,263
9108,Winter,January,10,Friday,1,2,1,96,97
9109,Winter,January,11,Friday,1,2,6,117,123
9110,Winter,January,12,Friday,1,2,5,119,124
9111,Winter,January,13,Friday,1,1,12,144,156
9112,Winter,January,14,Friday,1,2,8,107,115
9113,Winter,January,15,Friday,1,2,12,144,156
9114,Winter,January,16,Friday,1,2,11,163,174
9115,Winter,January,17,Friday,1,2,9,340,349
9116,Winter,January,18,Friday,1,2,5,296,301
9117,Winter,January,19,Friday,1,2,6,186,192
9118,Winter,January,20,Friday,1,2,1,141,142
9119,Winter,January,21,Friday,1,2,5,99,104
9120,Winter,January,22,Friday,1,2,1,71,72
9121,Winter,January,23,Friday,1,3,3,35,38
9122,Winter,January,0,Saturday,0,3,0,24,24
9123,Winter,January,1,Saturday,0,4,1,22,23
9124,Winter,January,2,Saturday,0,3,1,25,26
9125,Winter,January,3,Saturday,0,3,0,13,13
9126,Winter,January,4,Saturday,0,3,0,1,1
9127,Winter,January,5,Saturday,0,3,0,2,2
9128,Winter,January,6,Saturday,0,3,0,1,1
9129,Winter,January,7,Saturday,0,3,3,10,13
9130,Winter,January,8,Saturday,0,2,3,22,25
9131,Winter,January,9,Saturday,0,2,2,40,42
9132,Winter,January,10,Saturday,0,3,0,45,45
9133,Winter,January,11,Saturday,0,2,1,62,63
9134,Winter,January,12,Saturday,0,2,5,62,67
9135,Winter,January,13,Saturday,0,2,10,66,76
9136,Winter,January,14,Saturday,0,3,6,89,95
9137,Winter,January,15,Saturday,0,3,6,113,119
9138,Winter,January,16,Saturday,0,2,5,113,118
9139,Winter,January,17,Saturday,0,2,7,99,106
9140,Winter,January,18,Saturday,0,2,3,107,110
9141,Winter,January,19,Saturday,0,2,0,85,85
9142,Winter,January,20,Saturday,0,2,5,62,67
9143,Winter,January,21,Saturday,0,1,5,64,69
9144,Winter,January,22,Saturday,0,2,3,56,59
9145,Winter,January,23,Saturday,0,2,1,51,52
9146,Winter,January,0,Sunday,0,1,1,51,52
9147,Winter,January,1,Sunday,0,2,1,49,50
9148,Winter,January,2,Sunday,0,2,1,46,47
9149,Winter,January,3,Sunday,0,2,1,20,21
9150,Winter,January,4,Sunday,0,3,1,1,2
9151,Winter,January,5,Sunday,0,3,1,2,3
9152,Winter,January,6,Sunday,0,2,0,4,4
9153,Winter,January,7,Sunday,0,2,2,11,13
9154,Winter,January,8,Sunday,0,2,3,29,32
9155,Winter,January,9,Sunday,0,2,9,54,63
9156,Winter,January,10,Sunday,0,2,9,120,129
9157,Winter,January,11,Sunday,0,3,18,115,133
9158,Winter,January,12,Sunday,0,2,24,161,185
9159,Winter,January,13,Sunday,0,2,24,175,199
9160,Winter,January,14,Sunday,0,2,19,163,182
9161,Winter,January,15,Sunday,0,2,27,149,176
9162,Winter,January,16,Sunday,0,2,12,143,155
9163,Winter,January,17,Sunday,0,2,8,100,108
9164,Winter,January,18,Sunday,0,3,11,110,121
9165,Winter,January,19,Sunday,0,3,9,80,89
9166,Winter,January,20,Sunday,0,3,5,69,74
9167,Winter,January,21,Sunday,0,3,8,36,44
9168,Winter,January,22,Sunday,0,2,0,58,58
9169,Winter,January,23,Sunday,0,2,2,35,37
9170,Winter,January,0,Monday,1,2,2,17,19
9171,Winter,January,1,Monday,1,2,0,4,4
9172,Winter,January,2,Monday,1,2,0,2,2
9173,Winter,January,3,Monday,1,2,0,1,1
9174,Winter,January,4,Monday,1,2,0,1,1
9175,Winter,January,5,Monday,1,2,0,19,19
9176,Winter,January,6,Monday,1,2,6,36,42
9177,Winter,January,7,Monday,1,3,8,114,122
9178,Winter,January,8,Monday,1,3,5,267,272
9179,Winter,January,9,Monday,1,2,13,198,211
9180,Winter,January,10,Monday,1,2,10,139,149
9181,Winter,January,11,Monday,1,2,5,57,62
9182,Winter,January,12,Monday,1,2,10,52,62
9183,Winter,January,13,Monday,1,3,5,32,37
9184,Winter,January,14,Monday,1,3,13,48,61
9185,Winter,January,15,Monday,1,2,10,64,74
9186,Winter,January,16,Monday,1,2,14,108,122
9187,Winter,January,17,Monday,1,2,6,270,276
9188,Winter,January,18,Monday,1,2,7,275,282
9189,Winter,January,19,Monday,1,2,9,211,220
9190,Winter,January,20,Monday,1,2,8,161,169
9191,Winter,January,21,Monday,1,2,8,112,120
9192,Winter,January,22,Monday,1,2,4,64,68
9193,Winter,January,23,Monday,1,2,2,35,37
9194,Winter,January,0,Tuesday,1,2,6,19,25
9195,Winter,January,1,Tuesday,1,2,2,7,9
9196,Winter,January,2,Tuesday,1,2,2,6,8
9197,Winter,January,3,Tuesday,1,2,0,3,3
9198,Winter,January,4,Tuesday,1,2,0,2,2
9199,Winter,January,5,Tuesday,1,2,0,26,26
9200,Winter,January,6,Tuesday,1,2,1,88,89
9201,Winter,January,7,Tuesday,1,2,11,221,232
9202,Winter,January,8,Tuesday,1,2,11,479,490
9203,Winter,January,9,Tuesday,1,2,11,244,255
9204,Winter,January,10,Tuesday,1,1,23,93,116
9205,Winter,January,11,Tuesday,1,1,30,123,153
9206,Winter,January,12,Tuesday,1,1,25,150,175
9207,Winter,January,13,Tuesday,1,1,33,170,203
9208,Winter,January,14,Tuesday,1,1,35,138,173
9209,Winter,January,15,Tuesday,1,2,52,156,208
9210,Winter,January,16,Tuesday,1,1,35,243,278
9211,Winter,January,17,Tuesday,1,1,41,474,515
9212,Winter,January,18,Tuesday,1,1,32,391,423
9213,Winter,January,19,Tuesday,1,1,20,311,331
9214,Winter,January,20,Tuesday,1,1,18,211,229
9215,Winter,January,21,Tuesday,1,1,18,154,172
9216,Winter,January,22,Tuesday,1,1,14,111,125
9217,Winter,January,23,Tuesday,1,1,19,80,99
9218,Winter,January,0,Wednesday,1,1,6,25,31
9219,Winter,January,1,Wednesday,1,1,4,9,13
9220,Winter,January,2,Wednesday,1,1,3,3,6
9221,Winter,January,3,Wednesday,1,1,0,1,1
9222,Winter,January,4,Wednesday,1,1,0,4,4
9223,Winter,January,5,Wednesday,1,1,0,33,33
9224,Winter,January,6,Wednesday,1,1,1,87,88
9225,Winter,January,7,Wednesday,1,1,14,243,257
9226,Winter,January,8,Wednesday,1,1,18,495,513
9227,Winter,January,9,Wednesday,1,1,18,218,236
9228,Winter,January,10,Wednesday,1,2,30,111,141
9229,Winter,January,11,Wednesday,1,2,52,105,157
9230,Winter,January,12,Wednesday,1,1,46,147,193
9231,Winter,January,13,Wednesday,1,1,63,149,212
9232,Winter,January,14,Wednesday,1,1,53,107,160
9233,Winter,January,15,Wednesday,1,1,30,125,155
9234,Winter,January,16,Wednesday,1,1,29,217,246
9235,Winter,January,17,Wednesday,1,1,27,443,470
9236,Winter,January,18,Wednesday,1,1,24,415,439
9237,Winter,January,19,Wednesday,1,2,5,311,316
9238,Winter,January,20,Wednesday,1,1,10,225,235
9239,Winter,January,21,Wednesday,1,1,19,166,185
9240,Winter,January,22,Wednesday,1,1,12,101,113
9241,Winter,January,23,Wednesday,1,2,3,63,66
9242,Winter,January,0,Thursday,1,2,3,22,25
9243,Winter,January,1,Thursday,1,2,5,16,21
9244,Winter,January,2,Thursday,1,2,1,6,7
9245,Winter,January,3,Thursday,1,2,1,5,6
9246,Winter,January,4,Thursday,1,1,0,3,3
9247,Winter,January,5,Thursday,1,2,0,28,28
9248,Winter,January,6,Thursday,1,2,0,88,88
9249,Winter,January,7,Thursday,1,2,11,228,239
9250,Winter,January,8,Thursday,1,2,16,514,530
9251,Winter,January,9,Thursday,1,2,18,256,274
9252,Winter,January,10,Thursday,1,2,16,92,108
9253,Winter,January,11,Thursday,1,2,11,100,111
9254,Winter,January,12,Thursday,1,2,29,136,165
9255,Winter,January,13,Thursday,1,2,17,156,173
9256,Winter,January,14,Thursday,1,2,16,112,128
9257,Winter,January,15,Thursday,1,2,22,142,164
9258,Winter,January,16,Thursday,1,2,15,209,224
9259,Winter,January,17,Thursday,1,2,16,397,413
9260,Winter,January,18,Thursday,1,2,12,394,406
9261,Winter,January,19,Thursday,1,2,11,302,313
9262,Winter,January,20,Thursday,1,2,8,216,224
9263,Winter,January,21,Thursday,1,2,8,184,192
9264,Winter,January,22,Thursday,1,1,3,139,142
9265,Winter,January,23,Thursday,1,2,5,86,91
9266,Winter,January,0,Friday,1,2,6,32,38
9267,Winter,January,1,Friday,1,2,6,23,29
9268,Winter,January,2,Friday,1,1,2,11,13
9269,Winter,January,3,Friday,1,2,3,5,8
9270,Winter,January,4,Friday,1,2,1,3,4
9271,Winter,January,5,Friday,1,2,0,24,24
9272,Winter,January,6,Friday,1,2,0,72,72
9273,Winter,January,7,Friday,1,2,6,128,134
9274,Winter,January,8,Friday,1,3,14,206,220
9275,Winter,January,9,Friday,1,3,6,101,107
9276,Winter,January,10,Friday,1,3,9,117,126
9277,Winter,January,11,Friday,1,2,10,95,105
9278,Winter,January,12,Friday,1,2,25,155,180
9279,Winter,January,13,Friday,1,1,26,175,201
9280,Winter,January,14,Friday,1,1,23,153,176
9281,Winter,January,15,Friday,1,1,27,170,197
9282,Winter,January,16,Friday,1,1,26,241,267
9283,Winter,January,17,Friday,1,1,16,406,422
9284,Winter,January,18,Friday,1,1,20,363,383
9285,Winter,January,19,Friday,1,1,10,241,251
9286,Winter,January,20,Friday,1,1,6,153,159
9287,Winter,January,21,Friday,1,1,8,127,135
9288,Winter,January,22,Friday,1,1,11,108,119
9289,Winter,January,23,Friday,1,1,8,78,86
9290,Winter,January,0,Saturday,0,1,1,68,69
9291,Winter,January,1,Saturday,0,1,1,57,58
9292,Winter,January,2,Saturday,0,1,3,38,41
9293,Winter,January,3,Saturday,0,1,1,16,17
9294,Winter,January,4,Saturday,0,1,0,8,8
9295,Winter,January,5,Saturday,0,1,0,10,10
9296,Winter,January,6,Saturday,0,1,3,12,15
9297,Winter,January,7,Saturday,0,1,3,28,31
9298,Winter,January,8,Saturday,0,1,9,82,91
9299,Winter,January,9,Saturday,0,1,13,145,158
9300,Winter,January,10,Saturday,0,1,27,164,191
9301,Winter,January,11,Saturday,0,1,55,241,296
9302,Winter,January,12,Saturday,0,1,70,244,314
9303,Winter,January,13,Saturday,0,1,80,293,373
9304,Winter,January,14,Saturday,0,1,123,239,362
9305,Winter,January,15,Saturday,0,1,90,320,410
9306,Winter,January,16,Saturday,0,1,131,276,407
9307,Winter,January,17,Saturday,0,1,57,233,290
9308,Winter,January,18,Saturday,0,1,40,201,241
9309,Winter,January,19,Saturday,0,2,33,173,206
9310,Winter,January,20,Saturday,0,1,5,115,120
9311,Winter,January,21,Saturday,0,1,18,109,127
9312,Winter,January,22,Saturday,0,1,6,97,103
9313,Winter,January,23,Saturday,0,1,6,79,85
9314,Winter,January,0,Sunday,0,1,15,81,96
9315,Winter,January,1,Sunday,0,1,5,68,73
9316,Winter,January,2,Sunday,0,1,3,48,51
9317,Winter,January,3,Sunday,0,1,4,17,21
9318,Winter,January,4,Sunday,0,1,0,5,5
9319,Winter,January,5,Sunday,0,1,1,6,7
9320,Winter,January,6,Sunday,0,1,1,4,5
9321,Winter,January,7,Sunday,0,1,0,12,12
9322,Winter,January,8,Sunday,0,1,9,61,70
9323,Winter,January,9,Sunday,0,1,13,98,111
9324,Winter,January,10,Sunday,0,1,38,153,191
9325,Winter,January,11,Sunday,0,1,57,198,255
9326,Winter,January,12,Sunday,0,1,73,215,288
9327,Winter,January,13,Sunday,0,1,78,238,316
9328,Winter,January,14,Sunday,0,1,51,229,280
9329,Winter,January,15,Sunday,0,1,68,242,310
9330,Winter,January,16,Sunday,0,1,54,268,322
9331,Winter,January,17,Sunday,0,1,33,201,234
9332,Winter,January,18,Sunday,0,1,17,151,168
9333,Winter,January,19,Sunday,0,1,14,145,159
9334,Winter,January,20,Sunday,0,1,13,98,111
9335,Winter,January,21,Sunday,0,1,0,69,69
9336,Winter,January,22,Sunday,0,1,7,57,64
9337,Winter,January,23,Sunday,0,1,4,21,25
9338,Winter,January,0,Monday,1,2,0,10,10
9339,Winter,January,1,Monday,1,1,0,9,9
9340,Winter,January,2,Monday,1,1,1,6,7
9341,Winter,January,3,Monday,1,1,0,4,4
9342,Winter,January,4,Monday,1,1,0,5,5
9343,Winter,January,5,Monday,1,1,0,26,26
9344,Winter,January,6,Monday,1,1,0,80,80
9345,Winter,January,7,Monday,1,1,4,221,225
9346,Winter,January,8,Monday,1,1,12,481,493
9347,Winter,January,9,Monday,1,1,5,193,198
9348,Winter,January,10,Monday,1,1,3,82,85
9349,Winter,January,11,Monday,1,1,6,93,99
9350,Winter,January,12,Monday,1,1,5,129,134
9351,Winter,January,13,Monday,1,1,15,117,132
9352,Winter,January,14,Monday,1,1,15,100,115
9353,Winter,January,15,Monday,1,1,7,131,138
9354,Winter,January,16,Monday,1,1,11,210,221
9355,Winter,January,17,Monday,1,1,16,422,438
9356,Winter,January,18,Monday,1,1,11,399,410
9357,Winter,January,19,Monday,1,1,8,298,306
9358,Winter,January,20,Monday,1,1,2,179,181
9359,Winter,January,21,Monday,1,1,3,159,162
9360,Winter,January,22,Monday,1,1,2,92,94
9361,Winter,January,23,Monday,1,1,0,52,52
9362,Winter,January,0,Tuesday,1,1,0,15,15
9363,Winter,January,1,Tuesday,1,1,1,7,8
9364,Winter,January,2,Tuesday,1,1,0,2,2
9365,Winter,January,3,Tuesday,1,1,0,2,2
9366,Winter,January,4,Tuesday,1,1,0,1,1
9367,Winter,January,5,Tuesday,1,1,0,22,22
9368,Winter,January,6,Tuesday,1,1,0,104,104
9369,Winter,January,7,Tuesday,1,1,6,273,279
9370,Winter,January,8,Tuesday,1,1,14,498,512
9371,Winter,January,9,Tuesday,1,1,30,231,261
9372,Winter,January,10,Tuesday,1,2,34,110,144
9373,Winter,January,11,Tuesday,1,1,14,125,139
9374,Winter,January,12,Tuesday,1,1,13,181,194
9375,Winter,January,13,Tuesday,1,1,27,171,198
9376,Winter,January,14,Tuesday,1,1,18,142,160
9377,Winter,January,15,Tuesday,1,1,27,150,177
9378,Winter,January,16,Tuesday,1,1,30,277,307
9379,Winter,January,17,Tuesday,1,1,41,518,559
9380,Winter,January,18,Tuesday,1,1,16,486,502
9381,Winter,January,19,Tuesday,1,1,22,306,328
9382,Winter,January,20,Tuesday,1,1,15,223,238
9383,Winter,January,21,Tuesday,1,1,3,162,165
9384,Winter,January,22,Tuesday,1,1,11,118,129
9385,Winter,January,23,Tuesday,1,1,2,61,63
9386,Winter,February,0,Wednesday,1,1,0,31,31
9387,Winter,February,1,Wednesday,1,1,0,4,4
9388,Winter,February,2,Wednesday,1,1,1,6,7
9389,Winter,February,3,Wednesday,1,1,0,3,3
9390,Winter,February,4,Wednesday,1,1,0,1,1
9391,Winter,February,5,Wednesday,1,1,0,18,18
9392,Winter,February,6,Wednesday,1,3,0,67,67
9393,Winter,February,7,Wednesday,1,3,7,201,208
9394,Winter,February,8,Wednesday,1,3,15,505,520
9395,Winter,February,9,Wednesday,1,2,9,267,276
9396,Winter,February,10,Wednesday,1,1,9,124,133
9397,Winter,February,11,Wednesday,1,1,27,116,143
9398,Winter,February,12,Wednesday,1,1,26,153,179
9399,Winter,February,13,Wednesday,1,1,12,174,186
9400,Winter,February,14,Wednesday,1,1,33,159,192
9401,Winter,February,15,Wednesday,1,1,25,169,194
9402,Winter,February,16,Wednesday,1,1,22,261,283
9403,Winter,February,17,Wednesday,1,1,31,508,539
9404,Winter,February,18,Wednesday,1,1,12,514,526
9405,Winter,February,19,Wednesday,1,1,20,315,335
9406,Winter,February,20,Wednesday,1,1,10,254,264
9407,Winter,February,21,Wednesday,1,1,16,217,233
9408,Winter,February,22,Wednesday,1,1,7,133,140
9409,Winter,February,23,Wednesday,1,1,22,75,97
9410,Winter,February,0,Thursday,1,1,7,24,31
9411,Winter,February,1,Thursday,1,2,3,14,17
9412,Winter,February,2,Thursday,1,2,2,7,9
9413,Winter,February,3,Thursday,1,2,0,2,2
9414,Winter,February,4,Thursday,1,3,0,1,1
9415,Winter,February,5,Thursday,1,3,0,19,19
9416,Winter,February,6,Thursday,1,3,1,73,74
9417,Winter,February,7,Thursday,1,3,4,201,205
9418,Winter,February,8,Thursday,1,3,9,436,445
9419,Winter,February,9,Thursday,1,3,15,213,228
9420,Winter,February,10,Thursday,1,3,6,72,78
9421,Winter,February,11,Thursday,1,3,6,99,105
9422,Winter,February,12,Thursday,1,1,8,140,148
9423,Winter,February,13,Thursday,1,2,13,124,137
9424,Winter,February,14,Thursday,1,1,12,129,141
9425,Winter,February,15,Thursday,1,1,24,150,174
9426,Winter,February,16,Thursday,1,1,18,211,229
9427,Winter,February,17,Thursday,1,1,13,437,450
9428,Winter,February,18,Thursday,1,1,17,393,410
9429,Winter,February,19,Thursday,1,1,16,311,327
9430,Winter,February,20,Thursday,1,1,9,204,213
9431,Winter,February,21,Thursday,1,1,4,144,148
9432,Winter,February,22,Thursday,1,1,3,106,109
9433,Winter,February,23,Thursday,1,1,0,61,61
9434,Winter,February,0,Friday,1,1,1,37,38
9435,Winter,February,1,Friday,1,1,3,19,22
9436,Winter,February,2,Friday,1,1,0,6,6
9437,Winter,February,3,Friday,1,1,0,4,4
9438,Winter,February,4,Friday,1,1,0,2,2
9439,Winter,February,5,Friday,1,1,0,17,17
9440,Winter,February,6,Friday,1,1,0,88,88
9441,Winter,February,7,Friday,1,1,10,216,226
9442,Winter,February,8,Friday,1,1,12,429,441
9443,Winter,February,9,Friday,1,1,18,252,270
9444,Winter,February,10,Friday,1,1,15,114,129
9445,Winter,February,11,Friday,1,1,15,149,164
9446,Winter,February,12,Friday,1,1,25,191,216
9447,Winter,February,13,Friday,1,1,25,173,198
9448,Winter,February,14,Friday,1,1,22,148,170
9449,Winter,February,15,Friday,1,1,48,168,216
9450,Winter,February,16,Friday,1,1,36,275,311
9451,Winter,February,17,Friday,1,1,30,458,488
9452,Winter,February,18,Friday,1,1,17,368,385
9453,Winter,February,19,Friday,1,1,11,256,267
9454,Winter,February,20,Friday,1,1,8,155,163
9455,Winter,February,21,Friday,1,1,8,126,134
9456,Winter,February,22,Friday,1,1,3,116,119
9457,Winter,February,23,Friday,1,1,3,74,77
9458,Winter,February,0,Saturday,0,1,10,76,86
9459,Winter,February,1,Saturday,0,1,0,43,43
9460,Winter,February,2,Saturday,0,1,6,38,44
9461,Winter,February,3,Saturday,0,1,1,17,18
9462,Winter,February,4,Saturday,0,1,1,5,6
9463,Winter,February,5,Saturday,0,1,1,3,4
9464,Winter,February,6,Saturday,0,1,1,4,5
9465,Winter,February,7,Saturday,0,2,1,27,28
9466,Winter,February,8,Saturday,0,1,4,86,90
9467,Winter,February,9,Saturday,0,1,16,141,157
9468,Winter,February,10,Saturday,0,1,31,193,224
9469,Winter,February,11,Saturday,0,1,46,224,270
9470,Winter,February,12,Saturday,0,2,40,260,300
9471,Winter,February,13,Saturday,0,2,58,244,302
9472,Winter,February,14,Saturday,0,2,47,229,276
9473,Winter,February,15,Saturday,0,2,61,244,305
9474,Winter,February,16,Saturday,0,2,20,123,143
9475,Winter,February,17,Saturday,0,3,13,54,67
9476,Winter,February,18,Saturday,0,3,6,58,64
9477,Winter,February,19,Saturday,0,3,5,75,80
9478,Winter,February,20,Saturday,0,3,4,73,77
9479,Winter,February,21,Saturday,0,3,4,74,78
9480,Winter,February,22,Saturday,0,2,4,91,95
9481,Winter,February,23,Saturday,0,2,4,66,70
9482,Winter,February,0,Sunday,0,2,3,58,61
9483,Winter,February,1,Sunday,0,2,5,46,51
9484,Winter,February,2,Sunday,0,2,4,59,63
9485,Winter,February,3,Sunday,0,3,4,13,17
9486,Winter,February,4,Sunday,0,2,0,9,9
9487,Winter,February,5,Sunday,0,3,0,4,4
9488,Winter,February,6,Sunday,0,2,0,4,4
9489,Winter,February,7,Sunday,0,2,0,16,16
9490,Winter,February,8,Sunday,0,2,4,58,62
9491,Winter,February,9,Sunday,0,2,9,83,92
9492,Winter,February,10,Sunday,0,2,10,138,148
9493,Winter,February,11,Sunday,0,2,22,160,182
9494,Winter,February,12,Sunday,0,2,25,223,248
9495,Winter,February,13,Sunday,0,2,33,241,274
9496,Winter,February,14,Sunday,0,1,40,203,243
9497,Winter,February,15,Sunday,0,2,55,217,272
9498,Winter,February,16,Sunday,0,1,35,261,296
9499,Winter,February,17,Sunday,0,1,31,275,306
9500,Winter,February,18,Sunday,0,1,10,171,181
9501,Winter,February,19,Sunday,0,1,6,63,69
9502,Winter,February,20,Sunday,0,1,3,47,50
9503,Winter,February,21,Sunday,0,1,6,60,66
9504,Winter,February,22,Sunday,0,1,9,182,191
9505,Winter,February,23,Sunday,0,1,4,38,42
9506,Winter,February,0,Monday,1,1,7,14,21
9507,Winter,February,1,Monday,1,1,0,6,6
9508,Winter,February,2,Monday,1,1,0,3,3
9509,Winter,February,4,Monday,1,1,0,2,2
9510,Winter,February,5,Monday,1,1,0,17,17
9511,Winter,February,6,Monday,1,1,0,72,72
9512,Winter,February,7,Monday,1,1,5,229,234
9513,Winter,February,8,Monday,1,1,10,434,444
9514,Winter,February,9,Monday,1,1,8,269,277
9515,Winter,February,10,Monday,1,1,20,96,116
9516,Winter,February,11,Monday,1,1,12,104,116
9517,Winter,February,12,Monday,1,1,19,131,150
9518,Winter,February,13,Monday,1,1,17,124,141
9519,Winter,February,14,Monday,1,1,14,126,140
9520,Winter,February,15,Monday,1,1,25,146,171
9521,Winter,February,16,Monday,1,1,13,215,228
9522,Winter,February,17,Monday,1,1,13,417,430
9523,Winter,February,18,Monday,1,1,11,426,437
9524,Winter,February,19,Monday,1,1,7,284,291
9525,Winter,February,20,Monday,1,1,7,194,201
9526,Winter,February,21,Monday,1,1,11,143,154
9527,Winter,February,22,Monday,1,1,4,83,87
9528,Winter,February,23,Monday,1,1,3,43,46
9529,Winter,February,0,Tuesday,1,1,1,22,23
9530,Winter,February,1,Tuesday,1,1,8,6,14
9531,Winter,February,2,Tuesday,1,1,0,4,4
9532,Winter,February,3,Tuesday,1,2,1,1,2
9533,Winter,February,4,Tuesday,1,2,0,3,3
9534,Winter,February,5,Tuesday,1,1,0,15,15
9535,Winter,February,6,Tuesday,1,1,2,98,100
9536,Winter,February,7,Tuesday,1,1,6,293,299
